#x,y,arrival_port_calc,speed,remains_millis,count
88,88,LIVORNO,23,6960000,4
88,88,BARCELONA,19,63240000,1
88,88,BARCELONA,18,62095714,14
88,88,BARCELONA,11,119802353,17
87,88,BARCELONA,11,118200000,3
80,88,GENOVA,18,14760000,2
80,88,BARCELONA,12,83570769,13
79,88,GENOVA,19,17260000,9
79,88,GENOVA,18,15360000,8
79,88,FOS SUR MER,18,30313333,9
79,88,FOS SUR MER,17,29670000,2
79,88,FOS SUR MER,13,72840000,3
79,88,FOS SUR MER,11,78141818,11
79,88,CARTAGENA,19,111060000,2
79,88,BARCELONA,18,56955000,4
79,88,BARCELONA,17,65415000,8
79,88,BARCELONA,16,61770000,4
79,88,BARCELONA,14,72894545,11
79,88,BARCELONA,12,81536000,15
78,88,GENOVA,19,20299091,22
78,88,FOS SUR MER,18,29040000,9
78,88,FOS SUR MER,17,28384615,13
78,88,FOS SUR MER,13,71225714,21
78,88,FOS SUR MER,11,75907059,17
78,88,CARTAGENA,20,110280000,1
78,88,CARTAGENA,19,109960000,15
78,88,BARCELONA,19,55320000,7
78,88,BARCELONA,18,56070000,6
78,88,BARCELONA,17,62990526,19
78,88,BARCELONA,16,59790000,14
78,88,BARCELONA,14,71029412,17
77,88,GENOVA,18,23010000,2
77,88,FOS SUR MER,17,27165000,4
77,88,FOS SUR MER,13,69640000,3
77,88,FOS SUR MER,11,49280000,15
77,88,FOS SUR MER,10,47640000,5
77,88,CARTAGENA,19,108900000,2
77,88,BARCELONA,19,54690000,2
77,88,BARCELONA,17,57810000,2
77,88,BARCELONA,14,69840000,2
76,88,FOS SUR MER,10,46480000,12
65,88,VALENCIA,13,93720000,6
65,88,VALENCIA,12,94140000,1
65,88,VALENCIA,11,94260000,1
65,88,VALENCIA,8,94800000,2
65,88,VALENCIA,7,94500000,2
65,88,VALENCIA,6,94500000,1
65,88,VALENCIA,5,94980000,1
65,88,VALENCIA,1,95160000,1
65,88,VALENCIA,0,96540000,1
65,88,+FOS SUR MER,14,0,1
65,88,+FOS SUR MER,8,0,1
65,88,+FOS SUR MER,7,0,3
65,88,+FOS SUR MER,6,0,10
65,88,+FOS SUR MER,5,0,4
65,88,+FOS SUR MER,4,0,2
65,88,+FOS SUR MER,3,0,1
65,88,+FOS SUR MER,2,0,2
65,88,+FOS SUR MER,1,0,1
65,88,+FOS SUR MER,0,0,34
63,88,MARSAXLOKK,16,213060000,2
63,88,MARSAXLOKK,14,196620000,3
63,88,MARSAXLOKK,13,193560000,5
63,88,MARSAXLOKK,12,181970000,6
63,88,MARSAXLOKK,11,166020000,1
63,88,MARSAXLOKK,10,189345000,4
63,88,MARSAXLOKK,9,197020000,3
63,88,MARSAXLOKK,8,212340000,2
63,88,GIBRALTAR,13,190140000,3
63,88,GIBRALTAR,12,191240000,6
63,88,GIBRALTAR,11,191280000,2
63,88,GIBRALTAR,10,190740000,1
63,88,GIBRALTAR,9,191340000,1
63,88,GIBRALTAR,8,191040000,2
63,88,GIBRALTAR,7,191040000,1
63,88,GENOVA,15,49260000,1
63,88,GENOVA,14,49440000,1
63,88,GENOVA,11,50597143,7
63,88,GENOVA,8,50120000,3
63,88,GENOVA,7,50040000,2
63,88,GEMLIK,12,589200000,1
63,88,GEMLIK,11,462120000,18
63,88,GEMLIK,10,454882500,8
63,88,GEMLIK,9,449700000,1
63,88,GEMLIK,8,589320000,1
63,88,GEMLIK,7,449880000,2
63,88,GEMLIK,4,589440000,1
63,88,GEMLIK,1,589620000,1
63,88,GEMLIK,0,600208000,15
63,88,FOS SUR MER,11,36000,10
63,88,FOS SUR MER,10,114545,11
63,88,FOS SUR MER,9,520000,3
63,88,FOS SUR MER,8,510000,4
63,88,FOS SUR MER,7,864000,5
63,88,FOS SUR MER,6,0,2
63,88,FOS SUR MER,4,0,1
63,88,FOS SUR MER,3,0,3
63,88,FOS SUR MER,1,0,4
63,88,FOS SUR MER,0,0,75
63,88,CEUTA,11,219283636,11
63,88,CEUTA,10,213180000,2
63,88,CEUTA,8,213180000,4
63,88,BARCELONA,17,35160000,2
63,88,BARCELONA,15,44340000,2
63,88,BARCELONA,14,44970000,8
63,88,BARCELONA,13,42750000,6
63,88,BARCELONA,12,55266667,9
63,88,BARCELONA,11,77035000,36
63,88,BARCELONA,10,62704000,15
63,88,BARCELONA,9,59043750,16
63,88,BARCELONA,8,53417143,14
63,88,BARCELONA,7,87660000,4
63,88,BARCELONA,6,143040000,2
63,88,AUGUSTA,12,217112308,13
63,88,AUGUSTA,11,217900000,6
63,88,AUGUSTA,10,219020000,3
63,88,AUGUSTA,9,215340000,1
63,88,AUGUSTA,8,215700000,1
63,88,AUGUSTA,7,217260000,3
63,88,AUGUSTA,6,220560000,1
94,87,LIVORNO,19,7440000,1
94,87,LIVORNO,9,3210000,2
93,87,TARRAGONA,19,78960000,2
93,87,LIVORNO,20,7008000,5
93,87,LIVORNO,19,7080000,1
93,87,LIVORNO,17,3192000,15
93,87,LIVORNO,16,3004286,14
93,87,LIVORNO,14,3356250,16
93,87,LIVORNO,9,4530000,10
93,87,LIVORNO,8,4665000,4
93,87,BARCELONA,13,111510000,2
92,87,TARRAGONA,19,77887500,8
92,87,LIVORNO,20,4140000,7
92,87,LIVORNO,16,5080000,12
92,87,LIVORNO,15,5390000,30
92,87,LIVORNO,14,4062857,7
92,87,LIVORNO,13,4944000,5
92,87,LIVORNO,12,4260000,1
92,87,LIVORNO,11,6066667,18
92,87,LIVORNO,10,6060000,5
92,87,CEUTA,10,304050000,14
92,87,BARCELONA,14,110360000,9
91,87,TARRAGONA,19,76500000,8
91,87,LIVORNO,20,5370000,8
91,87,LIVORNO,19,5700000,3
91,87,LIVORNO,16,6420000,3
91,87,LIVORNO,15,9434118,17
91,87,LIVORNO,14,6814286,7
91,87,LIVORNO,13,5708571,7
91,87,LIVORNO,11,7920000,7
91,87,LIVORNO,10,8640000,2
91,87,CEUTA,10,301646250,16
91,87,BARCELONA,14,108876000,5
91,87,BARCELONA,13,107895000,4
90,87,VALLETTA,12,136590000,2
90,87,VALLETTA,11,136920000,3
90,87,VALLETTA,10,137340000,4
90,87,VALLETTA,9,137790000,2
90,87,VALLETTA,8,138150000,2
90,87,VALLETTA,7,138600000,3
90,87,VALLETTA,6,138960000,1
90,87,TARRAGONA,19,75100000,6
90,87,MARSAXLOKK,19,124500000,1
90,87,MARSAXLOKK,14,142440000,7
90,87,MARSAXLOKK,13,160543636,11
90,87,LIVORNO,20,6894545,11
90,87,LIVORNO,19,6300000,1
90,87,LIVORNO,15,11409231,13
90,87,LIVORNO,14,8340000,17
90,87,GENOVA,15,19380000,7
90,87,GENOVA,14,18187500,8
90,87,CEUTA,10,299437500,8
90,87,BARCELONA,14,106545000,4
90,87,BARCELONA,13,106380000,7
90,87,BARCELONA,11,105240000,1
90,87,BARCELONA,10,105360000,1
90,87,AUGUSTA,13,130629231,13
89,87,VALLETTA,6,139800000,2
89,87,VALLETTA,5,139800000,2
89,87,VALLETTA,4,139788000,5
89,87,VALENCIA,18,95100000,5
89,87,MARSAXLOKK,14,143520000,5
89,87,MARSAXLOKK,13,158238000,10
89,87,LIVORNO,20,8280000,7
89,87,LIVORNO,15,11110909,11
89,87,LIVORNO,14,9560000,3
89,87,BARCELONA,13,104364000,5
89,87,BARCELONA,12,103717500,8
89,87,BARCELONA,11,104520000,3
89,87,AUGUSTA,13,131832000,5
88,87,VALENCIA,19,92940000,1
88,87,VALENCIA,18,94020000,7
88,87,LIVORNO,23,7572000,5
88,87,LIVORNO,20,9605455,11
88,87,LIVORNO,15,12207273,11
88,87,BARCELONA,14,100860000,4
88,87,BARCELONA,13,102000000,15
87,87,VALENCIA,19,92500000,3
87,87,LIVORNO,23,8640000,7
87,87,LIVORNO,20,11053333,9
87,87,LIVORNO,15,13380000,4
87,87,LIVORNO,14,13800000,3
87,87,BARCELONA,19,60240000,1
87,87,BARCELONA,14,100420000,3
87,87,BARCELONA,11,116923636,11
86,87,LIVORNO,23,9980000,9
86,87,LIVORNO,19,12030000,2
86,87,LIVORNO,18,12300000,1
86,87,LIVORNO,17,12480000,1
86,87,LIVORNO,16,12660000,1
86,87,LIVORNO,15,12840000,1
86,87,BARCELONA,19,59730000,4
86,87,BARCELONA,11,114430000,18
86,87,BARCELONA,10,113700000,2
85,87,BARCELONA,11,111642000,20
81,87,TARRAGONA,12,107880000,1
80,87,TARRAGONA,11,106890000,2
79,87,BARCELONA,12,79935000,8
78,87,GENOVA,19,17880000,6
78,87,GENOVA,18,18360000,2
78,87,FOS SUR MER,18,28080000,3
78,87,FOS SUR MER,11,74370000,2
78,87,BARCELONA,12,78153750,16
77,87,GENOVA,18,21228000,25
77,87,FOS SUR MER,18,26680000,12
77,87,FOS SUR MER,17,26340000,6
77,87,FOS SUR MER,13,68434286,14
77,87,FOS SUR MER,11,72642000,20
77,87,CARTAGENA,19,107910000,10
77,87,BARCELONA,19,54060000,5
77,87,BARCELONA,18,53340000,3
77,87,BARCELONA,17,56749091,11
77,87,BARCELONA,16,61860000,17
77,87,BARCELONA,15,68340000,7
77,87,BARCELONA,14,69330000,4
76,87,GENOVA,18,25200000,9
76,87,FOS SUR MER,18,25212000,5
76,87,FOS SUR MER,13,66475714,14
76,87,FOS SUR MER,11,70440000,12
76,87,FOS SUR MER,10,44700000,13
76,87,CARTAGENA,19,106665000,4
76,87,BARCELONA,18,52457143,7
76,87,BARCELONA,17,55260000,6
76,87,BARCELONA,16,59670000,8
76,87,BARCELONA,15,67284000,5
76,87,BARCELONA,14,66432000,5
75,87,FOS SUR MER,10,42844286,14
75,87,FOS SUR MER,7,38472000,5
75,87,FOS SUR MER,6,38160000,2
75,87,FOS SUR MER,5,38340000,1
75,87,FOS SUR MER,4,41580000,1
75,87,FOS SUR MER,2,39435000,4
75,87,FOS SUR MER,1,40216364,11
65,87,VALENCIA,13,92940000,6
65,87,LIVORNO,21,41580000,1
65,87,LIVORNO,20,42120000,8
65,87,LIVORNO,19,42780000,2
65,87,LIVORNO,18,43080000,1
65,87,GEMLIK,11,463920000,8
65,87,+FOS SUR MER,17,960000,1
65,87,+FOS SUR MER,16,780000,1
65,87,+FOS SUR MER,15,420000,3
65,87,+FOS SUR MER,12,814286,7
65,87,+FOS SUR MER,11,180000,1
65,87,+FOS SUR MER,10,0,1
65,87,+FOS SUR MER,6,0,1
64,87,VALENCIA,13,91530000,10
64,87,MARSAXLOKK,15,163710000,4
64,87,MARSAXLOKK,14,209520000,5
64,87,GIBRALTAR,13,187980000,4
64,87,GIBRALTAR,12,187680000,1
64,87,GENOVA,18,47460000,1
64,87,GEMLIK,11,458854054,37
64,87,GEMLIK,10,445740000,2
64,87,FOS SUR MER,16,2028000,10
64,87,FOS SUR MER,15,2175000,4
64,87,FOS SUR MER,14,1560000,22
64,87,FOS SUR MER,13,1860000,33
64,87,FOS SUR MER,12,2290714,28
64,87,FOS SUR MER,11,2165455,11
64,87,FOS SUR MER,10,3183750,32
64,87,FOS SUR MER,9,2320500,40
64,87,FOS SUR MER,8,2476000,45
64,87,FOS SUR MER,7,4518462,13
64,87,FOS SUR MER,6,4800000,8
64,87,FOS SUR MER,5,4234615,26
64,87,FOS SUR MER,4,3514286,14
64,87,FOS SUR MER,3,3532500,8
64,87,FOS SUR MER,2,3840000,2
64,87,FOS SUR MER,1,6217241,29
64,87,FOS SUR MER,0,8580000,1
64,87,BARCELONA,13,53280000,6
64,87,BARCELONA,12,85644000,5
64,87,BARCELONA,11,62932500,8
64,87,BARCELONA,10,46740000,1
64,87,AUGUSTA,13,212460000,3
64,87,AUGUSTA,12,215022857,7
64,87,+FOS SUR MER,18,1968000,5
64,87,+FOS SUR MER,17,1365000,4
64,87,+FOS SUR MER,12,2002500,8
63,87,MARSAXLOKK,15,164691429,7
63,87,MARSAXLOKK,14,203180000,12
63,87,GIBRALTAR,14,189240000,4
63,87,GIBRALTAR,13,188887500,8
63,87,GENOVA,18,47730000,2
63,87,GENOVA,17,48270000,4
63,87,GENOVA,16,48900000,3
63,87,GEMLIK,11,450845000,12
63,87,FOS SUR MER,14,600000,3
63,87,FOS SUR MER,13,840000,1
63,87,FOS SUR MER,12,350000,6
63,87,FOS SUR MER,11,874286,7
63,87,FOS SUR MER,10,1043077,13
63,87,FOS SUR MER,9,920000,15
63,87,FOS SUR MER,8,555556,27
63,87,FOS SUR MER,7,453103,29
63,87,FOS SUR MER,6,386667,9
63,87,FOS SUR MER,5,878824,17
63,87,FOS SUR MER,4,1500000,5
63,87,FOS SUR MER,3,690000,4
63,87,FOS SUR MER,2,1620000,4
63,87,CEUTA,11,210352500,24
63,87,BARCELONA,18,34155000,12
63,87,BARCELONA,15,30115385,13
63,87,BARCELONA,13,54190000,12
63,87,BARCELONA,12,83760000,28
63,87,BARCELONA,11,62280000,42
63,87,AUGUSTA,12,215832500,24
62,87,BARCELONA,12,61060000,6
62,87,BARCELONA,11,61308000,5
93,86,LIVORNO,17,4385455,11
93,86,LIVORNO,16,5280000,4
93,86,LIVORNO,14,4815000,4
93,86,LIVORNO,13,5809091,11
93,86,LIVORNO,11,21180000,2
91,86,LIVORNO,16,7778182,11
91,86,LIVORNO,10,9501818,11
90,86,VALLETTA,14,134700000,13
90,86,VALLETTA,13,135780000,3
90,86,VALLETTA,12,136230000,2
90,86,TARRAGONA,18,74280000,3
90,86,MARSAXLOKK,18,122932500,8
90,86,MARSAXLOKK,14,141435000,4
90,86,MARSAXLOKK,13,151781379,29
90,86,LIVORNO,17,15540000,4
90,86,LIVORNO,16,10537500,8
90,86,LIVORNO,12,15000000,1
90,86,LIVORNO,11,14820000,1
90,86,LIVORNO,10,11490000,12
90,86,LIVORNO,9,13470000,4
90,86,LIVORNO,8,13770000,6
90,86,LIVORNO,7,13650000,2
90,86,GENOVA,15,20812500,16
90,86,CEUTA,10,297889412,17
90,86,AUGUSTA,13,128612727,11
90,86,AUGUSTA,12,127320000,1
89,86,TARRAGONA,19,72930000,4
89,86,TARRAGONA,18,73310000,6
89,86,LIVORNO,15,13020000,3
89,86,LIVORNO,14,13740000,7
89,86,GEMLIK,12,382926000,10
89,86,GEMLIK,11,381810000,2
89,86,CEUTA,10,295137273,22
88,86,TARRAGONA,19,71742000,10
88,86,LIVORNO,15,15890000,6
88,86,LIVORNO,14,14810000,6
88,86,GEMLIK,12,384805714,14
88,86,CEUTA,10,293460000,1
87,86,VALENCIA,19,91860000,4
87,86,TARRAGONA,19,70350000,8
87,86,LIVORNO,15,17494286,14
87,86,LIVORNO,14,14460000,8
87,86,GEMLIK,12,387074118,17
87,86,BARCELONA,14,99920000,3
87,86,BARCELONA,13,99060000,11
86,86,VALENCIA,19,90272727,11
86,86,TARRAGONA,19,69120000,2
86,86,TARRAGONA,18,69480000,1
86,86,LIVORNO,15,17154000,10
86,86,LIVORNO,14,15949091,11
86,86,GEMLIK,12,388260000,1
86,86,BARCELONA,13,97384000,15
85,86,VALENCIA,19,89220000,3
85,86,LIVORNO,23,11133333,9
85,86,LIVORNO,22,13620000,2
85,86,LIVORNO,21,14220000,8
85,86,LIVORNO,17,13380000,1
85,86,LIVORNO,14,17888000,15
85,86,BARCELONA,18,57120000,1
85,86,BARCELONA,13,95137500,16
84,86,LIVORNO,23,12547500,8
84,86,LIVORNO,21,15120000,7
84,86,LIVORNO,20,15740000,3
84,86,LIVORNO,14,20116364,11
84,86,BARCELONA,18,56820000,1
84,86,BARCELONA,13,93900000,1
84,86,BARCELONA,11,109158947,19
83,86,LIVORNO,23,13510000,6
83,86,LIVORNO,20,16260000,5
83,86,LIVORNO,19,16680000,2
83,86,LIVORNO,18,16860000,1
83,86,LIVORNO,17,17040000,2
83,86,LIVORNO,16,17220000,1
83,86,LIVORNO,15,17400000,1
83,86,LIVORNO,14,22257500,24
83,86,BARCELONA,11,106457647,17
82,86,LIVORNO,21,18390000,6
82,86,LIVORNO,20,17760000,1
82,86,LIVORNO,16,17580000,1
82,86,LIVORNO,14,23682857,14
82,86,BARCELONA,11,104180000,15
81,86,LIVORNO,21,19567500,8
81,86,LIVORNO,14,25606154,13
80,86,TARRAGONA,11,105405000,4
80,86,LIVORNO,21,20280000,1
80,86,LIVORNO,20,20730000,4
79,86,TARRAGONA,12,103700000,6
79,86,TARRAGONA,11,103830000,8
79,86,LIVORNO,20,22185000,4
78,86,TARRAGONA,12,101796000,5
78,86,BARCELONA,12,76650000,2
77,86,BARCELONA,13,75390000,10
77,86,BARCELONA,12,74727273,11
76,86,GENOVA,18,22800000,21
76,86,FOS SUR MER,18,24840000,9
76,86,FOS SUR MER,13,65190000,4
76,86,FOS SUR MER,11,68880000,10
76,86,CARTAGENA,19,105780000,10
76,86,BARCELONA,18,51456000,5
76,86,BARCELONA,17,54330000,4
76,86,BARCELONA,16,59160000,5
76,86,BARCELONA,15,65760000,5
76,86,BARCELONA,12,73248000,5
75,86,GENOVA,18,25502857,21
75,86,FOS SUR MER,18,23480000,6
75,86,FOS SUR MER,13,63465882,17
75,86,FOS SUR MER,11,66706957,23
75,86,FOS SUR MER,7,37080000,3
75,86,CARTAGENA,19,104580000,4
75,86,CARTAGENA,18,104580000,5
75,86,BARCELONA,18,50025000,12
75,86,BARCELONA,17,52941429,14
75,86,BARCELONA,16,57700000,12
75,86,BARCELONA,15,64327500,16
74,86,FOS SUR MER,13,61860000,2
74,86,FOS SUR MER,10,32610000,4
74,86,FOS SUR MER,9,33060000,1
74,86,FOS SUR MER,7,35089565,23
74,86,BARCELONA,18,49140000,1
74,86,BARCELONA,16,56550000,2
74,86,BARCELONA,15,62820000,5
73,86,FOS SUR MER,10,31680000,8
68,86,GEMLIK,11,435000000,3
67,86,LIVORNO,21,39160000,3
67,86,GEMLIK,11,436725882,17
67,86,FOS SUR MER,10,12030000,12
67,86,FOS SUR MER,9,13230000,2
66,86,LIVORNO,21,40216364,11
66,86,GENOVA,19,43560000,3
66,86,GENOVA,18,43800000,1
66,86,GEMLIK,11,451314375,32
66,86,GEMLIK,10,440160000,5
66,86,FOS SUR MER,16,5988000,5
66,86,FOS SUR MER,10,9532941,17
65,86,LIVORNO,21,41310000,2
65,86,GENOVA,19,44460000,2
65,86,GENOVA,18,44566667,9
65,86,GEMLIK,11,451717500,32
65,86,GEMLIK,10,440976000,5
65,86,FOS SUR MER,18,5340000,3
65,86,FOS SUR MER,16,4775000,12
65,86,FOS SUR MER,15,21420000,5
65,86,FOS SUR MER,14,21720000,9
65,86,FOS SUR MER,13,21690000,2
65,86,FOS SUR MER,11,38688000,10
65,86,FOS SUR MER,10,12218182,22
65,86,FOS SUR MER,9,7534286,7
65,86,AUGUSTA,12,213360000,4
64,86,VALENCIA,14,88320000,5
64,86,VALENCIA,13,89544000,15
64,86,MARSAXLOKK,15,162105000,12
64,86,MARSAXLOKK,14,204698571,14
64,86,GENOVA,18,46280000,9
64,86,GENOVA,17,46830000,2
64,86,GEMLIK,11,444022500,8
64,86,FOS SUR MER,18,4890000,2
64,86,FOS SUR MER,17,3480000,4
64,86,FOS SUR MER,16,3590526,19
64,86,FOS SUR MER,15,3866087,23
64,86,FOS SUR MER,14,3907500,8
64,86,FOS SUR MER,13,11694000,10
64,86,FOS SUR MER,12,6252857,28
64,86,FOS SUR MER,11,28374000,20
64,86,FOS SUR MER,10,8467200,25
64,86,FOS SUR MER,9,13740000,8
64,86,FOS SUR MER,8,9367742,31
64,86,FOS SUR MER,7,10473333,27
64,86,FOS SUR MER,6,15888000,5
64,86,FOS SUR MER,5,20955000,4
64,86,FOS SUR MER,4,22296000,5
64,86,FOS SUR MER,3,19940000,6
64,86,FOS SUR MER,2,19755000,8
64,86,FOS SUR MER,1,16456056,71
64,86,FOS SUR MER,0,13976842,19
64,86,AUGUSTA,13,209460000,1
64,86,AUGUSTA,12,213086842,38
64,86,+FOS SUR MER,19,3173333,9
64,86,+FOS SUR MER,18,2340000,1
64,86,+FOS SUR MER,12,4408696,23
63,86,VALENCIA,14,87780000,4
63,86,GIBRALTAR,13,186156000,15
63,86,GIBRALTAR,12,187440000,2
63,86,FOS SUR MER,17,3891429,7
63,86,FOS SUR MER,16,4560000,2
63,86,FOS SUR MER,15,4386000,10
63,86,FOS SUR MER,14,5370000,2
63,86,FOS SUR MER,13,9910000,42
63,86,FOS SUR MER,12,14160000,1
63,86,FOS SUR MER,10,6755294,17
63,86,FOS SUR MER,9,6360000,31
63,86,FOS SUR MER,8,6802500,24
63,86,FOS SUR MER,7,9094737,38
63,86,FOS SUR MER,6,3960000,2
63,86,FOS SUR MER,5,4140000,1
63,86,FOS SUR MER,4,4260000,1
63,86,FOS SUR MER,3,4380000,1
63,86,CEUTA,11,207727059,17
63,86,BARCELONA,19,27360000,3
63,86,BARCELONA,18,31370526,19
63,86,BARCELONA,17,30510000,4
63,86,BARCELONA,16,28320000,1
63,86,BARCELONA,15,28680000,3
63,86,BARCELONA,13,51532500,16
63,86,BARCELONA,12,90987692,39
63,86,BARCELONA,11,60708197,61
63,86,+FOS SUR MER,19,4260000,4
63,86,+FOS SUR MER,12,6060000,1
62,86,FOS SUR MER,13,16800000,2
62,86,CEUTA,11,206340000,6
62,86,BARCELONA,20,26880000,1
62,86,BARCELONA,19,27060000,2
62,86,BARCELONA,12,54625714,7
62,86,BARCELONA,11,59544000,5
61,86,BARCELONA,12,57780000,14
93,85,LIVORNO,17,6591429,7
93,85,LIVORNO,16,5778000,10
93,85,LIVORNO,13,7200000,6
93,85,LIVORNO,11,24917143,7
93,85,LIVORNO,9,13820000,6
93,85,LIVORNO,8,12580000,6
92,85,LIVORNO,17,7230000,2
92,85,LIVORNO,16,7298182,11
92,85,LIVORNO,14,8270000,6
92,85,LIVORNO,13,9000000,2
91,85,VALLETTA,14,131790000,2
91,85,MARSAXLOKK,18,121470000,2
91,85,LIVORNO,16,10790000,6
91,85,LIVORNO,10,18420000,2
91,85,LIVORNO,9,18240000,1
91,85,LIVORNO,8,18980000,3
91,85,LIVORNO,7,18900000,2
91,85,GENOVA,15,23460000,2
91,85,GENOVA,14,22968000,10
91,85,GEMLIK,11,377460000,2
91,85,AUGUSTA,13,124746000,10
90,85,VALLETTA,14,133037143,14
90,85,MARSAXLOKK,18,121980000,2
90,85,MARSAXLOKK,14,138240000,12
90,85,MARSAXLOKK,13,152149412,17
90,85,LIVORNO,16,11646000,10
90,85,LIVORNO,15,16380000,2
90,85,LIVORNO,14,16620000,1
90,85,LIVORNO,12,16800000,1
90,85,LIVORNO,10,16980000,1
90,85,LIVORNO,8,18060000,1
90,85,LIVORNO,7,17520000,7
90,85,GENOVA,14,22080000,2
90,85,GEMLIK,12,380980000,3
90,85,GEMLIK,11,379590000,8
90,85,AUGUSTA,13,126000000,3
90,85,AUGUSTA,12,126732000,5
89,85,GEMLIK,11,381360000,2
88,85,CEUTA,10,291974118,17
87,85,CEUTA,10,289880000,3
86,85,TARRAGONA,19,68410000,6
86,85,LIVORNO,15,19680000,10
86,85,GEMLIK,12,389436000,15
85,85,VALENCIA,19,88360000,6
85,85,TARRAGONA,19,67095000,8
85,85,LIVORNO,15,21180000,15
85,85,GEMLIK,12,391571250,16
84,85,VALENCIA,19,87510000,2
84,85,TARRAGONA,19,65574000,10
84,85,LIVORNO,15,23110000,12
84,85,GEMLIK,12,393818571,14
84,85,BARCELONA,13,92724000,15
83,85,TARRAGONA,19,64170000,8
83,85,LIVORNO,23,14220000,3
83,85,LIVORNO,15,24697500,8
83,85,GEMLIK,13,395310000,2
83,85,GEMLIK,12,396265000,12
83,85,BARCELONA,13,90600000,13
82,85,LIVORNO,23,14580000,1
82,85,LIVORNO,22,15291429,7
82,85,LIVORNO,14,24840000,9
82,85,GEMLIK,12,398463750,16
82,85,BARCELONA,13,88380000,16
82,85,BARCELONA,11,102765000,4
81,85,LIVORNO,22,16500000,11
81,85,LIVORNO,14,27090000,6
81,85,GEMLIK,12,400620000,19
81,85,BARCELONA,19,50700000,1
81,85,BARCELONA,11,101079000,20
80,85,LIVORNO,22,17310000,2
80,85,LIVORNO,20,21360000,3
80,85,LIVORNO,14,28309565,23
80,85,GEMLIK,12,402702000,10
80,85,GEMLIK,11,403440000,5
80,85,BARCELONA,19,49700000,6
80,85,BARCELONA,11,98290588,17
79,85,LIVORNO,21,22800000,3
79,85,LIVORNO,20,21980000,3
79,85,LIVORNO,14,29725714,14
79,85,GEMLIK,11,405300000,20
79,85,BARCELONA,19,48960000,1
79,85,BARCELONA,11,96180000,12
78,85,TARRAGONA,12,100527273,11
78,85,LIVORNO,21,23622000,10
78,85,LIVORNO,14,31800000,13
78,85,LIVORNO,13,30780000,1
78,85,GEMLIK,12,408024000,10
78,85,GEMLIK,11,406970000,6
77,85,TARRAGONA,12,98600000,6
77,85,LIVORNO,21,24874286,7
77,85,LIVORNO,20,25240000,3
77,85,LIVORNO,14,33715000,12
77,85,GEMLIK,12,410227059,17
76,85,TARRAGONA,12,96620000,3
76,85,TARRAGONA,11,96540000,1
76,85,LIVORNO,21,26280000,10
76,85,LIVORNO,14,35657143,14
76,85,GEMLIK,12,412440000,19
76,85,BARCELONA,12,71745882,17
75,85,LIVORNO,21,27605455,11
75,85,LIVORNO,14,37493333,9
75,85,GENOVA,18,25584000,5
75,85,GEMLIK,12,414267273,11
75,85,GEMLIK,11,415550000,6
75,85,FOS SUR MER,18,22500000,7
75,85,CARTAGENA,19,103560000,8
75,85,BARCELONA,17,51840000,2
75,85,BARCELONA,12,69774545,11
74,85,LIVORNO,21,28680000,6
74,85,GENOVA,18,27118000,30
74,85,GEMLIK,11,416493333,9
74,85,GEMLIK,10,417816000,10
74,85,FOS SUR MER,21,60000000,1
74,85,FOS SUR MER,20,60180000,1
74,85,FOS SUR MER,19,60360000,1
74,85,FOS SUR MER,18,24244615,13
74,85,FOS SUR MER,17,26057143,7
74,85,FOS SUR MER,16,60900000,1
74,85,FOS SUR MER,13,61368000,5
74,85,FOS SUR MER,11,63559091,22
74,85,CARTAGENA,19,102444000,10
74,85,BARCELONA,19,47862857,7
74,85,BARCELONA,18,48780000,4
74,85,BARCELONA,17,50712000,15
74,85,BARCELONA,16,55950000,4
74,85,BARCELONA,15,58860000,18
73,85,GENOVA,18,27600000,3
73,85,GEMLIK,10,419877391,23
73,85,FOS SUR MER,24,59100000,3
73,85,FOS SUR MER,23,59460000,1
73,85,FOS SUR MER,22,59730000,2
73,85,FOS SUR MER,18,18700000,6
73,85,FOS SUR MER,17,19320000,2
73,85,FOS SUR MER,11,61149231,13
73,85,FOS SUR MER,10,31906667,18
73,85,BARCELONA,19,47100000,5
73,85,BARCELONA,18,46500000,5
73,85,BARCELONA,17,49560000,2
73,85,BARCELONA,16,49260000,3
73,85,BARCELONA,15,59092000,15
73,85,BARCELONA,14,54000000,1
73,85,BARCELONA,13,53550000,4
73,85,BARCELONA,12,53070000,2
72,85,GEMLIK,10,422527059,17
72,85,FOS SUR MER,10,27435789,19
72,85,BARCELONA,15,58680000,2
71,85,GEMLIK,10,425322353,17
71,85,FOS SUR MER,10,24723158,19
70,85,LIVORNO,20,34800000,5
70,85,GEMLIK,10,428147143,14
70,85,FOS SUR MER,10,22285000,12
70,85,FOS SUR MER,9,20850000,4
69,85,LIVORNO,21,35994545,11
69,85,GEMLIK,11,431592000,5
69,85,GEMLIK,10,430580000,9
69,85,FOS SUR MER,9,18911429,21
68,85,LIVORNO,21,37300000,9
68,85,GENOVA,20,40440000,1
68,85,GENOVA,18,40620000,1
68,85,GENOVA,17,39300000,2
68,85,GENOVA,16,39540000,1
68,85,GENOVA,15,39660000,1
68,85,GENOVA,13,40260000,1
68,85,GENOVA,12,39900000,1
68,85,GENOVA,8,40080000,1
68,85,GEMLIK,11,448382500,24
68,85,GEMLIK,10,437406000,10
68,85,FOS SUR MER,17,10410000,2
68,85,FOS SUR MER,16,9750000,4
